Customer_ID,Customer_Name,Customer_Type,Age,Gender,State,Email,Phone,Registration_Date
CUST0731,Gaurav Nair,Wholesale,18,Male,Gujarat,gaurav159@outlook.com,,2023-02-24
CUST0732,Anil Chatterjee,Retail,41,Female,Maharashtra,anil469@yahoo.com,+91 7434694875,2023-06-09
CUST0733,Suresh Agarwal,Distributor,21,Male,Kerala,suresh539@outlook.com,+91 6529559985,2022-06-16
CUST0734,Gaurav Patel,Wholesale,60,Female,Kerala,gaurav571@outlook.com,+91 9216661292,2023-03-05
CUST0735,Vikram Bhatnagar,Retail,39,Male,West Bengal,vikram741@yahoo.com,+91 9141553096,2023-07-24
CUST0736,Anil Verma,Retail,57,Female,Haryana,,,2020-03-26
CUST0737,Vikram Reddy,Retail,44,Male,Punjab,vikram208@yahoo.com,+91 9433704659,2020-11-06
CUST0738,Anil Sharma,Corporate,22,Female,Karnataka,anil889@gmail.com,+91 7140346831,2022-09-15
CUST0739,Sanjay Banerjee,Distributor,25,Male,Gujarat,sanjay695@yahoo.com,+91 9486181049,2021-12-02
CUST0740,Rohan Joshi,Distributor,54,Female,Rajasthan,rohan571@outlook.com,+91 7419915613,2023-07-17
CUST0741,Neha Chatterjee,Distributor,61,Female,Telangana,neha835@outlook.com,,2021-05-17
CUST0742,Rohan Joshi,Retail,39,Male,Rajasthan,,+91 9110745113,2022-04-08
CUST0743,Ramesh Gupta,Wholesale,70,Male,Karnataka,ramesh578@gmail.com,+91 9627049180,2021-03-24
CUST0744,Vikram Gupta,Retail,62,Female,Rajasthan,vikram527@yahoo.com,+91 7772296886,2022-03-29
CUST0745,Priya Rao,Retail,28,Female,Punjab,priya502@outlook.com,,2021-10-04
CUST0746,Alok Deshmukh,Distributor,27,Male,Haryana,alok494@gmail.com,+91 7433599297,2022-01-28
CUST0747,Rohan Bhatnagar,Retail,55,Male,Tamil Nadu,rohan425@yahoo.com,+91 9648360242,2021-04-26
CUST0748,Sanjay Mehta,Wholesale,28,Male,Punjab,sanjay344@outlook.com,+91 7618548311,2020-06-18
CUST0749,Rajesh Singh,Retail,52,Male,Haryana,rajesh514@gmail.com,,2023-08-20
CUST0750,Rohan Nair,Retail,20,Female,Karnataka,rohan308@yahoo.com,+91 8915164919,2022-01-01
CUST0751,Sanjay Chawla,Distributor,39,Female,Gujarat,sanjay49@outlook.com,+91 6353672474,2020-03-21
CUST0752,Anil Nair,Distributor,75,Female,Haryana,anil853@yahoo.com,+91 6461874216,2021-07-01
CUST0753,Gaurav Verma,Retail,71,Male,Punjab,gaurav301@gmail.com,+91 6278926002,2022-08-04
CUST0754,Gaurav Gupta,Wholesale,49,Male,Punjab,gaurav239@outlook.com,+91 7218469455,2020-03-06
CUST0755,Sanjay Banerjee,Distributor,69,Male,Uttar Pradesh,sanjay377@outlook.com,+91 7315972666,2021-08-24
CUST0756,Pooja Rao,Distributor,68,Female,Madhya Pradesh,pooja326@outlook.com,+91 7402777787,2021-03-07
CUST0757,Vikram Patel,Wholesale,23,Female,Maharashtra,vikram611@gmail.com,+91 6634280645,2020-08-08
CUST0758,Priya Chawla,Distributor,67,Female,Delhi,priya714@yahoo.com,+91 8487947015,2021-05-04
CUST0759,Sunil Mishra,Retail,64,Male,Punjab,sunil319@outlook.com,+91 6900963342,2022-08-27
CUST0760,Alok Reddy,Retail,40,Male,Gujarat,alok60@gmail.com,+91 9612588697,2021-05-31
CUST0761,Ananya Bhatnagar,Retail,68,Female,Odisha,ananya893@yahoo.com,+91 7931069888,2020-09-29
CUST0762,Pooja Mehta,Retail,66,Female,Punjab,pooja898@outlook.com,+91 6790110281,2020-01-16
CUST0763,Ramesh Deshmukh,Retail,23,Female,Uttar Pradesh,ramesh906@yahoo.com,+91 6636375771,2020-03-27
CUST0764,Meena Banerjee,Retail,35,Male,Andhra Pradesh,,,2022-05-05
CUST0765,Manoj Mehta,Retail,69,Female,Punjab,manoj391@yahoo.com,+91 6011756664,2020-08-02
CUST0766,Gaurav Reddy,Wholesale,31,Female,Karnataka,gaurav350@outlook.com,+91 8828947366,2022-10-31
CUST0767,Gaurav Reddy,Corporate,45,Female,Kerala,gaurav982@outlook.com,+91 9437174078,2020-03-21
CUST0768,Siddharth Chawla,Corporate,52,Male,Kerala,,+91 7221856644,2021-11-12
CUST0769,Priya Banerjee,Wholesale,71,Male,Andhra Pradesh,priya437@yahoo.com,+91 9926051965,2023-05-31
CUST0770,Neha Rao,Wholesale,46,Female,Telangana,neha317@outlook.com,+91 9660019631,2020-03-20
CUST0771,Neha Joshi,Wholesale,43,Male,Telangana,neha14@outlook.com,+91 6984496053,2020-03-24
CUST0772,Deepak Bhatnagar,Retail,18,Male,Haryana,deepak58@gmail.com,+91 9446243860,2021-07-14
CUST0773,Pooja Sharma,Distributor,50,Female,Madhya Pradesh,pooja985@outlook.com,+91 9412908654,2023-08-03
CUST0774,Amit Banerjee,Distributor,55,Female,Tamil Nadu,amit556@outlook.com,+91 8372364953,2021-08-11
CUST0775,Alok Mishra,Retail,64,Other,Delhi,,+91 8817938939,2021-02-14
CUST0776,Vijay Rao,Distributor,48,Female,Maharashtra,vijay111@gmail.com,+91 9998966649,2021-06-12
CUST0777,Ramesh Deshmukh,Retail,28,Male,Andhra Pradesh,ramesh446@gmail.com,+91 9131726070,2020-12-01
CUST0778,Suresh Chawla,Distributor,52,Female,Odisha,suresh571@outlook.com,+91 6294590834,2020-06-05
CUST0779,Rajesh Rao,Retail,22,Male,Kerala,rajesh798@yahoo.com,+91 6768672336,2020-08-20
CUST0780,Gaurav Mishra,Corporate,47,Female,Rajasthan,gaurav135@yahoo.com,+91 8869031169,2023-06-12
CUST0781,Priya Agarwal,Distributor,29,Female,Haryana,priya835@gmail.com,+91 8342064770,2021-05-27
CUST0782,Meena Verma,Retail,22,Female,Karnataka,meena159@yahoo.com,+91 6688654315,2022-12-05
CUST0783,Rohan Agarwal,Retail,19,Female,Delhi,rohan883@yahoo.com,+91 9404471597,2022-06-04
CUST0784,Alok Reddy,Retail,28,Female,Tamil Nadu,alok645@outlook.com,+91 8076286511,2023-04-15
CUST0785,Deepak Banerjee,Retail,53,Male,Kerala,deepak478@yahoo.com,+91 7383898602,2023-08-08
CUST0786,Amit Kulkarni,Distributor,30,Female,Maharashtra,amit594@yahoo.com,+91 6073535536,2023-09-23
CUST0787,Pooja Sharma,Retail,38,Female,Madhya Pradesh,pooja484@gmail.com,+91 6575867556,2020-07-15
CUST0788,Sunil Singh,Distributor,48,Male,Uttar Pradesh,sunil576@outlook.com,+91 9117732563,2021-11-28
CUST0789,Vijay Rao,Corporate,37,Female,Rajasthan,vijay851@yahoo.com,,2020-03-20
CUST0790,Suresh Singh,Retail,62,Female,Telangana,suresh845@yahoo.com,+91 6657287886,2021-07-28
CUST0791,Priya Chatterjee,Corporate,41,Male,Gujarat,priya520@yahoo.com,,2021-09-06
CUST0792,Suresh Mehta,Distributor,29,Male,Odisha,suresh105@gmail.com,+91 8254661742,2023-05-19
CUST0793,Sunil Gupta,Retail,34,Female,Kerala,sunil351@yahoo.com,+91 9815684991,2020-09-10
CUST0794,Priya Rao,Retail,21,Male,Telangana,priya328@outlook.com,+91 9242015827,2023-01-13
CUST0795,Siddharth Mishra,Distributor,37,Male,Andhra Pradesh,siddharth575@outlook.com,+91 7277950614,2020-07-24
CUST0796,Amit Chawla,Distributor,74,Male,Haryana,amit105@outlook.com,+91 7431368938,2021-07-05
CUST0797,Sunil Sharma,Wholesale,24,Female,Andhra Pradesh,sunil498@gmail.com,+91 8015297930,2022-01-09
CUST0798,Sanjay Mishra,Wholesale,75,Male,Kerala,sanjay263@gmail.com,+91 7434788933,2020-12-10
CUST0799,Sunil Sharma,Wholesale,48,Female,Tamil Nadu,sunil756@outlook.com,+91 6544006678,2020-12-12
CUST0800,Gaurav Rao,Wholesale,44,Female,Maharashtra,gaurav707@outlook.com,+91 9758408817,2021-07-13
